config,error,total,batch,cache,round,sample,phase,ms
blst_original,1/16,64,64,cached,2,7,predec_per_validator,0.10307284210526317
blst_original,1/16,64,64,cached,2,7,validate_per_validator,0.41001626315789474
blst_original,1/16,64,64,cached,2,8,encryption,3.4530659999999997
blst_original,1/16,64,64,cached,2,8,validation,1.034382
blst_original,1/16,64,64,cached,2,8,share_generation,7.847195
blst_original,1/16,64,64,cached,2,8,acceptance,31.209943
blst_original,1/16,64,64,cached,2,8,preparation,0.0
blst_original,1/16,64,64,cached,2,8,precompute,54.816397
blst_original,1/16,64,64,cached,2,8,opening,53.328501
blst_original,1/16,64,64,cached,2,8,combiner,139.354921
blst_original,1/16,64,64,cached,2,8,decryption_total,147.202166
blst_original,1/16,64,64,cached,2,8,end_to_end,151.68969400000003
blst_original,1/16,64,64,cached,2,8,dec_open,108.14489800000001
blst_original,1/16,64,64,cached,2,8,encryption_per_item,0.053954156249999996
blst_original,1/16,64,64,cached,2,8,predec_per_validator,0.10325256578947369
blst_original,1/16,64,64,cached,2,8,validate_per_validator,0.4106571447368421
blst_original,1/16,64,64,cached,2,9,encryption,3.776269
blst_original,1/16,64,64,cached,2,9,validation,1.02621
blst_original,1/16,64,64,cached,2,9,share_generation,8.044476
blst_original,1/16,64,64,cached,2,9,acceptance,31.205988
blst_original,1/16,64,64,cached,2,9,preparation,0.0
blst_original,1/16,64,64,cached,2,9,precompute,54.798211
blst_original,1/16,64,64,cached,2,9,opening,53.30444899999999
blst_original,1/16,64,64,cached,2,9,combiner,139.308718
blst_original,1/16,64,64,cached,2,9,decryption_total,147.35324400000002
blst_original,1/16,64,64,cached,2,9,end_to_end,152.15580400000002
blst_original,1/16,64,64,cached,2,9,dec_open,108.10265999999999
blst_original,1/16,64,64,cached,2,9,encryption_per_item,0.059004203125
blst_original,1/16,64,64,cached,2,9,predec_per_validator,0.10584836842105262
blst_original,1/16,64,64,cached,2,9,validate_per_validator,0.4106051052631579
blst_original,1/16,64,64,cached,2,10,encryption,3.616951
blst_original,1/16,64,64,cached,2,10,validation,1.0350730000000001
blst_original,1/16,64,64,cached,2,10,share_generation,7.864998999999999
blst_original,1/16,64,64,cached,2,10,acceptance,31.094485
blst_original,1/16,64,64,cached,2,10,preparation,0.0
blst_original,1/16,64,64,cached,2,10,precompute,54.67360000000001
blst_original,1/16,64,64,cached,2,10,opening,53.312400000000004
blst_original,1/16,64,64,cached,2,10,combiner,139.080545
blst_original,1/16,64,64,cached,2,10,decryption_total,146.945594
blst_original,1/16,64,64,cached,2,10,end_to_end,151.597688
blst_original,1/16,64,64,cached,2,10,dec_open,107.98600000000002
blst_original,1/16,64,64,cached,2,10,encryption_per_item,0.056514859375
blst_original,1/16,64,64,cached,2,10,predec_per_validator,0.10348682894736841
blst_original,1/16,64,64,cached,2,10,validate_per_validator,0.4091379605263158
blst_original,1/16,64,64,cached,2,11,encryption,3.5682530000000003
blst_original,1/16,64,64,cached,2,11,validation,1.0346419999999998
blst_original,1/16,64,64,cached,2,11,share_generation,7.973377999999999
blst_original,1/16,64,64,cached,2,11,acceptance,31.372466
blst_original,1/16,64,64,cached,2,11,preparation,0.0
blst_original,1/16,64,64,cached,2,11,precompute,54.642118
blst_original,1/16,64,64,cached,2,11,opening,53.343481999999995
blst_original,1/16,64,64,cached,2,11,combiner,139.35814599999998
blst_original,1/16,64,64,cached,2,11,decryption_total,147.331585
blst_original,1/16,64,64,cached,2,11,end_to_end,151.93459
blst_original,1/16,64,64,cached,2,11,dec_open,107.9856
blst_original,1/16,64,64,cached,2,11,encryption_per_item,0.055753953125000005
blst_original,1/16,64,64,cached,2,11,predec_per_validator,0.10491286842105263
blst_original,1/16,64,64,cached,2,11,validate_per_validator,0.4127956052631579
blst_original,1/16,64,64,cached,2,12,encryption,3.7057420000000003
blst_original,1/16,64,64,cached,2,12,validation,1.052516
blst_original,1/16,64,64,cached,2,12,share_generation,7.841126999999999
blst_original,1/16,64,64,cached,2,12,acceptance,31.150842
blst_original,1/16,64,64,cached,2,12,preparation,0.0
blst_original,1/16,64,64,cached,2,12,precompute,54.700106999999996
blst_original,1/16,64,64,cached,2,12,opening,53.36365
blst_original,1/16,64,64,cached,2,12,combiner,139.21466900000001
blst_original,1/16,64,64,cached,2,12,decryption_total,147.055846
blst_original,1/16,64,64,cached,2,12,end_to_end,151.81417499999998
blst_original,1/16,64,64,cached,2,12,dec_open,108.063757
blst_original,1/16,64,64,cached,2,12,encryption_per_item,0.057902218750000005
blst_original,1/16,64,64,cached,2,12,predec_per_validator,0.10317272368421052
blst_original,1/16,64,64,cached,2,12,validate_per_validator,0.4098795
blst_original,1/16,64,64,cached,2,13,encryption,3.9214590000000005
blst_original,1/16,64,64,cached,2,13,validation,1.031167
blst_original,1/16,64,64,cached,2,13,share_generation,7.981949999999999
blst_original,1/16,64,64,cached,2,13,acceptance,31.310470999999996
blst_original,1/16,64,64,cached,2,13,preparation,0.0
blst_original,1/16,64,64,cached,2,13,precompute,54.960775
blst_original,1/16,64,64,cached,2,13,opening,53.330785
blst_original,1/16,64,64,cached,2,13,combiner,139.602111
blst_original,1/16,64,64,cached,2,13,decryption_total,147.58410199999997
blst_original,1/16,64,64,cached,2,13,end_to_end,152.536798
blst_original,1/16,64,64,cached,2,13,dec_open,108.29156
blst_original,1/16,64,64,cached,2,13,encryption_per_item,0.06127279687500001
blst_original,1/16,64,64,cached,2,13,predec_per_validator,0.10502565789473683
blst_original,1/16,64,64,cached,2,13,validate_per_validator,0.4119798815789473
blst_original,1/16,64,64,cached,2,14,encryption,3.69661
blst_original,1/16,64,64,cached,2,14,validation,1.0362240000000003
blst_original,1/16,64,64,cached,2,14,share_generation,7.8575990000000004
blst_original,1/16,64,64,cached,2,14,acceptance,31.233985999999998
blst_original,1/16,64,64,cached,2,14,preparation,0.0
blst_original,1/16,64,64,cached,2,14,precompute,55.064538
blst_original,1/16,64,64,cached,2,14,opening,53.343682
blst_original,1/16,64,64,cached,2,14,combiner,139.642276
blst_original,1/16,64,64,cached,2,14,decryption_total,147.49991599999998
blst_original,1/16,64,64,cached,2,14,end_to_end,152.23281999999998
blst_original,1/16,64,64,cached,2,14,dec_open,108.40822
blst_original,1/16,64,64,cached,2,14,encryption_per_item,0.05775953125
blst_original,1/16,64,64,cached,2,14,predec_per_validator,0.1033894605263158
blst_original,1/16,64,64,cached,2,14,validate_per_validator,0.4109735
blst_original,1/16,64,64,cold,2,0,encryption,3.6636949999999997
blst_original,1/16,64,64,cold,2,0,validation,1.049943
blst_original,1/16,64,64,cold,2,0,share_generation,7.907528
blst_original,1/16,64,64,cold,2,0,acceptance,31.184609
blst_original,1/16,64,64,cold,2,0,preparation,607.418603
blst_original,1/16,64,64,cold,2,0,precompute,55.479418
blst_original,1/16,64,64,cold,2,0,opening,53.50226
blst_original,1/16,64,64,cold,2,0,combiner,747.5850600000001
blst_original,1/16,64,64,cold,2,0,decryption_total,755.4926579999999
blst_original,1/16,64,64,cold,2,0,end_to_end,760.206426
blst_original,1/16,64,64,cold,2,0,dec_open,108.981678
blst_original,1/16,64,64,cold,2,0,encryption_per_item,0.057245234374999995
blst_original,1/16,64,64,cold,2,0,predec_per_validator,0.10404642105263158
blst_original,1/16,64,64,cold,2,0,validate_per_validator,0.4103238026315789
blst_original,1/16,64,64,cold,2,1,encryption,3.5281190000000002
blst_original,1/16,64,64,cold,2,1,validation,1.030897
blst_original,1/16,64,64,cold,2,1,share_generation,7.955854
blst_original,1/16,64,64,cold,2,1,acceptance,31.341003999999998
blst_original,1/16,64,64,cold,2,1,preparation,611.38951
blst_original,1/16,64,64,cold,2,1,precompute,55.343571000000004
blst_original,1/16,64,64,cold,2,1,opening,53.558248
blst_original,1/16,64,64,cold,2,1,combiner,751.6325529999999
blst_original,1/16,64,64,cold,2,1,decryption_total,759.588467
blst_original,1/16,64,64,cold,2,1,end_to_end,764.1475429999999
blst_original,1/16,64,64,cold,2,1,dec_open,108.901819
blst_original,1/16,64,64,cold,2,1,encryption_per_item,0.055126859375000004
blst_original,1/16,64,64,cold,2,1,predec_per_validator,0.10468228947368421
blst_original,1/16,64,64,cold,2,1,validate_per_validator,0.41238163157894736
blst_original,1/16,64,64,cold,2,2,encryption,3.552743
blst_original,1/16,64,64,cold,2,2,validation,1.031868
blst_original,1/16,64,64,cold,2,2,share_generation,7.970044000000001
blst_original,1/16,64,64,cold,2,2,acceptance,31.389028999999997
blst_original,1/16,64,64,cold,2,2,preparation,613.652571
blst_original,1/16,64,64,cold,2,2,precompute,55.189961000000004
blst_original,1/16,64,64,cold,2,2,opening,53.485878
blst_original,1/16,64,64,cold,2,2,combiner,753.717949
blst_original,1/16,64,64,cold,2,2,decryption_total,761.688083
blst_original,1/16,64,64,cold,2,2,end_to_end,766.272834
blst_original,1/16,64,64,cold,2,2,dec_open,108.675839
blst_original,1/16,64,64,cold,2,2,encryption_per_item,0.055511609375
blst_original,1/16,64,64,cold,2,2,predec_per_validator,0.104869
blst_original,1/16,64,64,cold,2,2,validate_per_validator,0.4130135394736842
blst_original,1/16,64,64,cold,2,3,encryption,4.2541970000000005
blst_original,1/16,64,64,cold,2,3,validation,1.037085
blst_original,1/16,64,64,cold,2,3,share_generation,7.950557000000001
blst_original,1/16,64,64,cold,2,3,acceptance,31.189215
blst_original,1/16,64,64,cold,2,3,preparation,611.814495
blst_original,1/16,64,64,cold,2,3,precompute,55.106125
blst_original,1/16,64,64,cold,2,3,opening,53.484586
blst_original,1/16,64,64,cold,2,3,combiner,751.594601
blst_original,1/16,64,64,cold,2,3,decryption_total,759.545218
blst_original,1/16,64,64,cold,2,3,end_to_end,764.8365799999999
blst_original,1/16,64,64,cold,2,3,dec_open,108.590711
blst_original,1/16,64,64,cold,2,3,encryption_per_item,0.06647182812500001
blst_original,1/16,64,64,cold,2,3,predec_per_validator,0.10461259210526316
blst_original,1/16,64,64,cold,2,3,validate_per_validator,0.41038440789473685
blst_original,1/16,64,64,cold,2,4,encryption,3.6366380000000005
blst_original,1/16,64,64,cold,2,4,validation,1.052346
blst_original,1/16,64,64,cold,2,4,share_generation,7.864078
blst_original,1/16,64,64,cold,2,4,acceptance,31.290354
blst_original,1/16,64,64,cold,2,4,preparation,613.5236729999999
blst_original,1/16,64,64,cold,2,4,precompute,55.357510000000005
blst_original,1/16,64,64,cold,2,4,opening,53.533834000000006
blst_original,1/16,64,64,cold,2,4,combiner,753.705642
blst_original,1/16,64,64,cold,2,4,decryption_total,761.56978
blst_original,1/16,64,64,cold,2,4,end_to_end,766.258884
blst_original,1/16,64,64,cold,2,4,dec_open,108.891344
blst_original,1/16,64,64,cold,2,4,encryption_per_item,0.05682246875000001
blst_original,1/16,64,64,cold,2,4,predec_per_validator,0.1034747105263158
blst_original,1/16,64,64,cold,2,4,validate_per_validator,0.41171518421052633
blst_original,1/16,64,64,cold,2,5,encryption,3.76883
blst_original,1/16,64,64,cold,2,5,validation,1.0229160000000002
blst_original,1/16,64,64,cold,2,5,share_generation,7.982701
blst_original,1/16,64,64,cold,2,5,acceptance,31.442323000000002
blst_original,1/16,64,64,cold,2,5,preparation,630.233228
blst_original,1/16,64,64,cold,2,5,precompute,55.537077
blst_original,1/16,64,64,cold,2,5,opening,53.442619
blst_original,1/16,64,64,cold,2,5,combiner,770.655477
blst_original,1/16,64,64,cold,2,5,decryption_total,778.638248
blst_original,1/16,64,64,cold,2,5,end_to_end,783.430074
blst_original,1/16,64,64,cold,2,5,dec_open,108.97969599999999
blst_original,1/16,64,64,cold,2,5,encryption_per_item,0.05888796875
blst_original,1/16,64,64,cold,2,5,predec_per_validator,0.1050355394736842
blst_original,1/16,64,64,cold,2,5,validate_per_validator,0.4137147763157895
blst_original,1/16,64,64,cold,2,6,encryption,4.119631999999999
blst_original,1/16,64,64,cold,2,6,validation,1.033741
blst_original,1/16,64,64,cold,2,6,share_generation,7.964106000000001
blst_original,1/16,64,64,cold,2,6,acceptance,31.387287
blst_original,1/16,64,64,cold,2,6,preparation,604.697032
blst_original,1/16,64,64,cold,2,6,precompute,55.443008
blst_original,1/16,64,64,cold,2,6,opening,53.528015999999994
blst_original,1/16,64,64,cold,2,6,combiner,745.055573
blst_original,1/16,64,64,cold,2,6,decryption_total,753.019739
blst_original,1/16,64,64,cold,2,6,end_to_end,758.1732020000001
blst_original,1/16,64,64,cold,2,6,dec_open,108.971024
blst_original,1/16,64,64,cold,2,6,encryption_per_item,0.06436924999999999
blst_original,1/16,64,64,cold,2,6,predec_per_validator,0.10479086842105265
blst_original,1/16,64,64,cold,2,6,validate_per_validator,0.4129906184210526
blst_original,1/16,64,64,cold,2,7,encryption,3.9168930000000004
blst_original,1/16,64,64,cold,2,7,validation,1.028463
blst_original,1/16,64,64,cold,2,7,share_generation,7.98931
blst_original,1/16,64,64,cold,2,7,acceptance,31.414925000000004
blst_original,1/16,64,64,cold,2,7,preparation,611.515794
blst_original,1/16,64,64,cold,2,7,precompute,55.410253
blst_original,1/16,64,64,cold,2,7,opening,53.440726000000005
blst_original,1/16,64,64,cold,2,7,combiner,751.7818080000001
blst_original,1/16,64,64,cold,2,7,decryption_total,759.7711780000001
blst_original,1/16,64,64,cold,2,7,end_to_end,764.716625
blst_original,1/16,64,64,cold,2,7,dec_open,108.850979
blst_original,1/16,64,64,cold,2,7,encryption_per_item,0.061201453125000006
blst_original,1/16,64,64,cold,2,7,predec_per_validator,0.1051225
blst_original,1/16,64,64,cold,2,7,validate_per_validator,0.4133542763157895
blst_original,1/16,64,64,cold,2,8,encryption,3.169086
blst_original,1/16,64,64,cold,2,8,validation,1.028463
blst_original,1/16,64,64,cold,2,8,share_generation,7.860714
blst_original,1/16,64,64,cold,2,8,acceptance,31.343906999999994
blst_original,1/16,64,64,cold,2,8,preparation,606.25266
blst_original,1/16,64,64,cold,2,8,precompute,55.359283000000005
blst_original,1/16,64,64,cold,2,8,opening,53.535246
blst_original,1/16,64,64,cold,2,8,combiner,746.491527
blst_original,1/16,64,64,cold,2,8,decryption_total,754.352301
blst_original,1/16,64,64,cold,2,8,end_to_end,758.54993
blst_original,1/16,64,64,cold,2,8,dec_open,108.894529
blst_original,1/16,64,64,cold,2,8,encryption_per_item,0.04951696875
blst_original,1/16,64,64,cold,2,8,predec_per_validator,0.10343044736842105
blst_original,1/16,64,64,cold,2,8,validate_per_validator,0.41241982894736834
blst_original,1/16,64,64,cold,2,9,encryption,3.4220230000000003
blst_original,1/16,64,64,cold,2,9,validation,1.052597
blst_original,1/16,64,64,cold,2,9,share_generation,7.864497999999999
blst_original,1/16,64,64,cold,2,9,acceptance,31.212576999999996
blst_original,1/16,64,64,cold,2,9,preparation,604.399444
blst_original,1/16,64,64,cold,2,9,precompute,56.032097
blst_original,1/16,64,64,cold,2,9,opening,53.51135299999999
blst_original,1/16,64,64,cold,2,9,combiner,745.155721
blst_original,1/16,64,64,cold,2,9,decryption_total,753.020279
blst_original,1/16,64,64,cold,2,9,end_to_end,757.4950289999999
blst_original,1/16,64,64,cold,2,9,dec_open,109.54344999999999
blst_original,1/16,64,64,cold,2,9,encryption_per_item,0.053469109375000004
blst_original,1/16,64,64,cold,2,9,predec_per_validator,0.10348023684210525
blst_original,1/16,64,64,cold,2,9,validate_per_validator,0.4106918026315789
blst_original,1/16,64,64,cold,2,10,encryption,3.200168
blst_original,1/16,64,64,cold,2,10,validation,1.058945
blst_original,1/16,64,64,cold,2,10,share_generation,7.86538
blst_original,1/16,64,64,cold,2,10,acceptance,31.306676
blst_original,1/16,64,64,cold,2,10,preparation,608.4645199999999
blst_original,1/16,64,64,cold,2,10,precompute,54.934127999999994
blst_original,1/16,64,64,cold,2,10,opening,53.481633
blst_original,1/16,64,64,cold,2,10,combiner,748.187097
blst_original,1/16,64,64,cold,2,10,decryption_total,756.052537
blst_original,1/16,64,64,cold,2,10,end_to_end,760.311911
blst_original,1/16,64,64,cold,2,10,dec_open,108.415761
blst_original,1/16,64,64,cold,2,10,encryption_per_item,0.050002625
blst_original,1/16,64,64,cold,2,10,predec_per_validator,0.10349184210526316
blst_original,1/16,64,64,cold,2,10,validate_per_validator,0.41192994736842103
blst_original,1/16,64,64,cold,2,11,encryption,3.23108
blst_original,1/16,64,64,cold,2,11,validation,1.033591
blst_original,1/16,64,64,cold,2,11,share_generation,7.877817000000001
blst_original,1/16,64,64,cold,2,11,acceptance,31.167904999999998
blst_original,1/16,64,64,cold,2,11,preparation,607.246707
blst_original,1/16,64,64,cold,2,11,precompute,55.186515
blst_original,1/16,64,64,cold,2,11,opening,53.503201999999995
blst_original,1/16,64,64,cold,2,11,combiner,747.104459
blst_original,1/16,64,64,cold,2,11,decryption_total,754.982336
blst_original,1/16,64,64,cold,2,11,end_to_end,759.247117
blst_original,1/16,64,64,cold,2,11,dec_open,108.689717
blst_original,1/16,64,64,cold,2,11,encryption_per_item,0.050485625
blst_original,1/16,64,64,cold,2,11,predec_per_validator,0.10365548684210528
blst_original,1/16,64,64,cold,2,11,validate_per_validator,0.4101040131578947
blst_original,1/16,64,64,cold,2,12,encryption,3.468737
blst_original,1/16,64,64,cold,2,12,validation,1.053808
blst_original,1/16,64,64,cold,2,12,share_generation,7.843971
blst_original,1/16,64,64,cold,2,12,acceptance,31.205407
blst_original,1/16,64,64,cold,2,12,preparation,607.403862
blst_original,1/16,64,64,cold,2,12,precompute,55.200265
blst_original,1/16,64,64,cold,2,12,opening,53.55786700000001
blst_original,1/16,64,64,cold,2,12,combiner,747.367741
blst_original,1/16,64,64,cold,2,12,decryption_total,755.211772
blst_original,1/16,64,64,cold,2,12,end_to_end,759.7344479999999
blst_original,1/16,64,64,cold,2,12,dec_open,108.75813200000002
blst_original,1/16,64,64,cold,2,12,encryption_per_item,0.054199015625
blst_original,1/16,64,64,cold,2,12,predec_per_validator,0.1032101447368421
blst_original,1/16,64,64,cold,2,12,validate_per_validator,0.4105974605263158
blst_original,1/16,64,64,cold,2,13,encryption,3.705352
blst_original,1/16,64,64,cold,2,13,validation,1.028744
blst_original,1/16,64,64,cold,2,13,share_generation,7.930069
blst_original,1/16,64,64,cold,2,13,acceptance,31.345309
blst_original,1/16,64,64,cold,2,13,preparation,606.204654
blst_original,1/16,64,64,cold,2,13,precompute,55.489142
blst_original,1/16,64,64,cold,2,13,opening,53.450339
blst_original,1/16,64,64,cold,2,13,combiner,746.4896140000001
blst_original,1/16,64,64,cold,2,13,decryption_total,754.419743
blst_original,1/16,64,64,cold,2,13,end_to_end,759.153929
blst_original,1/16,64,64,cold,2,13,dec_open,108.939481
blst_original,1/16,64,64,cold,2,13,encryption_per_item,0.057896125
blst_original,1/16,64,64,cold,2,13,predec_per_validator,0.10434301315789474
blst_original,1/16,64,64,cold,2,13,validate_per_validator,0.4124382763157895
blst_original,1/16,64,64,cold,2,14,encryption,3.5378520000000004
blst_original,1/16,64,64,cold,2,14,validation,1.0263010000000001
blst_original,1/16,64,64,cold,2,14,share_generation,7.8656999999999995
blst_original,1/16,64,64,cold,2,14,acceptance,31.186772
blst_original,1/16,64,64,cold,2,14,preparation,607.076732
blst_original,1/16,64,64,cold,2,14,precompute,55.092056
blst_original,1/16,64,64,cold,2,14,opening,53.419978
blst_original,1/16,64,64,cold,2,14,combiner,746.775738
blst_original,1/16,64,64,cold,2,14,decryption_total,754.6415079999999
blst_original,1/16,64,64,cold,2,14,end_to_end,759.205731
blst_original,1/16,64,64,cold,2,14,dec_open,108.512034
blst_original,1/16,64,64,cold,2,14,encryption_per_item,0.05527893750000001
blst_original,1/16,64,64,cold,2,14,predec_per_validator,0.10349605263157895
blst_original,1/16,64,64,cold,2,14,validate_per_validator,0.41035226315789475
bn_original_split2,1/16,32,2,cached,2,0,encryption,1.051055
bn_original_split2,1/16,32,2,cached,2,0,validation,1.061208
bn_original_split2,1/16,32,2,cached,2,0,share_generation,3.898959
bn_original_split2,1/16,32,2,cached,2,0,acceptance,13.814446
bn_original_split2,1/16,32,2,cached,2,0,preparation,2e-05
bn_original_split2,1/16,32,2,cached,2,0,precompute,1.681711
bn_original_split2,1/16,32,2,cached,2,0,opening,18.440424
bn_original_split2,1/16,32,2,cached,2,0,combiner,33.936771
bn_original_split2,1/16,32,2,cached,2,0,decryption_total,37.83582
bn_original_split2,1/16,32,2,cached,2,0,end_to_end,39.948193
bn_original_split2,1/16,32,2,cached,2,0,dec_open,20.122135
bn_original_split2,1/16,32,2,cached,2,0,encryption_per_item,0.03284546875
bn_original_split2,1/16,32,2,cached,2,0,predec_per_validator,0.05130209210526316
bn_original_split2,1/16,32,2,cached,2,0,validate_per_validator,0.18176902631578948
bn_original_split2,1/16,32,2,cached,2,1,encryption,1.047519
bn_original_split2,1/16,32,2,cached,2,1,validation,1.068989
bn_original_split2,1/16,32,2,cached,2,1,share_generation,3.913168
bn_original_split2,1/16,32,2,cached,2,1,acceptance,13.721858
bn_original_split2,1/16,32,2,cached,2,1,preparation,2e-05
bn_original_split2,1/16,32,2,cached,2,1,precompute,1.624673
bn_original_split2,1/16,32,2,cached,2,1,opening,18.418173
bn_original_split2,1/16,32,2,cached,2,1,combiner,33.764884
bn_original_split2,1/16,32,2,cached,2,1,decryption_total,37.678132
bn_original_split2,1/16,32,2,cached,2,1,end_to_end,39.794802
bn_original_split2,1/16,32,2,cached,2,1,dec_open,20.042846
bn_original_split2,1/16,32,2,cached,2,1,encryption_per_item,0.03273496875
bn_original_split2,1/16,32,2,cached,2,1,predec_per_validator,0.05148905263157895
bn_original_split2,1/16,32,2,cached,2,1,validate_per_validator,0.18055076315789473
bn_original_split2,1/16,32,2,cached,2,2,encryption,1.056402
bn_original_split2,1/16,32,2,cached,2,2,validation,1.046508
bn_original_split2,1/16,32,2,cached,2,2,share_generation,3.90033
bn_original_split2,1/16,32,2,cached,2,2,acceptance,13.806074
bn_original_split2,1/16,32,2,cached,2,2,preparation,2e-05
bn_original_split2,1/16,32,2,cached,2,2,precompute,1.720986
bn_original_split2,1/16,32,2,cached,2,2,opening,18.512723
bn_original_split2,1/16,32,2,cached,2,2,combiner,34.039913
bn_original_split2,1/16,32,2,cached,2,2,decryption_total,37.940323
bn_original_split2,1/16,32,2,cached,2,2,end_to_end,40.043514
bn_original_split2,1/16,32,2,cached,2,2,dec_open,20.233709
bn_original_split2,1/16,32,2,cached,2,2,encryption_per_item,0.0330125625
bn_original_split2,1/16,32,2,cached,2,2,predec_per_validator,0.05132013157894737
bn_original_split2,1/16,32,2,cached,2,2,validate_per_validator,0.18165886842105264
bn_original_split2,1/16,32,2,cached,2,3,encryption,1.059016
bn_original_split2,1/16,32,2,cached,2,3,validation,1.063942
bn_original_split2,1/16,32,2,cached,2,3,share_generation,3.889846
bn_original_split2,1/16,32,2,cached,2,3,acceptance,13.888537
bn_original_split2,1/16,32,2,cached,2,3,preparation,2e-05
bn_original_split2,1/16,32,2,cached,2,3,precompute,1.779826
bn_original_split2,1/16,32,2,cached,2,3,opening,18.507226
bn_original_split2,1/16,32,2,cached,2,3,combiner,34.175709
bn_original_split2,1/16,32,2,cached,2,3,decryption_total,38.065606
bn_original_split2,1/16,32,2,cached,2,3,end_to_end,40.188854
bn_original_split2,1/16,32,2,cached,2,3,dec_open,20.287052
bn_original_split2,1/16,32,2,cached,2,3,encryption_per_item,0.03309425
bn_original_split2,1/16,32,2,cached,2,3,predec_per_validator,0.05118218421052632
bn_original_split2,1/16,32,2,cached,2,3,validate_per_validator,0.18274390789473682
bn_original_split2,1/16,32,2,cached,2,4,encryption,1.066406
bn_original_split2,1/16,32,2,cached,2,4,validation,1.058705
bn_original_split2,1/16,32,2,cached,2,4,share_generation,3.919987
bn_original_split2,1/16,32,2,cached,2,4,acceptance,13.928263
bn_original_split2,1/16,32,2,cached,2,4,preparation,3e-05
bn_original_split2,1/16,32,2,cached,2,4,precompute,1.711352
bn_original_split2,1/16,32,2,cached,2,4,opening,18.533571
bn_original_split2,1/16,32,2,cached,2,4,combiner,34.173346
bn_original_split2,1/16,32,2,cached,2,4,decryption_total,38.093383
bn_original_split2,1/16,32,2,cached,2,4,end_to_end,40.218564
bn_original_split2,1/16,32,2,cached,2,4,dec_open,20.244923
bn_original_split2,1/16,32,2,cached,2,4,encryption_per_item,0.0333251875
bn_original_split2,1/16,32,2,cached,2,4,predec_per_validator,0.05157877631578947
bn_original_split2,1/16,32,2,cached,2,4,validate_per_validator,0.18326661842105263
bn_original_split2,1/16,32,2,cached,2,5,encryption,1.05517
bn_original_split2,1/16,32,2,cached,2,5,validation,1.061198
bn_original_split2,1/16,32,2,cached,2,5,share_generation,3.912327
bn_original_split2,1/16,32,2,cached,2,5,acceptance,13.932318
bn_original_split2,1/16,32,2,cached,2,5,preparation,3e-05
bn_original_split2,1/16,32,2,cached,2,5,precompute,1.650509
bn_original_split2,1/16,32,2,cached,2,5,opening,18.571283
bn_original_split2,1/16,32,2,cached,2,5,combiner,34.15427
bn_original_split2,1/16,32,2,cached,2,5,decryption_total,38.066637
bn_original_split2,1/16,32,2,cached,2,5,end_to_end,40.183225
bn_original_split2,1/16,32,2,cached,2,5,dec_open,20.221792
bn_original_split2,1/16,32,2,cached,2,5,encryption_per_item,0.0329740625
bn_original_split2,1/16,32,2,cached,2,5,predec_per_validator,0.051477986842105264
bn_original_split2,1/16,32,2,cached,2,5,validate_per_validator,0.18331997368421052
bn_original_split2,1/16,32,2,cached,2,6,encryption,1.065264
bn_original_split2,1/16,32,2,cached,2,6,validation,1.075318
bn_original_split2,1/16,32,2,cached,2,6,share_generation,3.913358
bn_original_split2,1/16,32,2,cached,2,6,acceptance,13.756176
bn_original_split2,1/16,32,2,cached,2,6,preparation,2e-05
bn_original_split2,1/16,32,2,cached,2,6,precompute,1.822575
bn_original_split2,1/16,32,2,cached,2,6,opening,18.415269
bn_original_split2,1/16,32,2,cached,2,6,combiner,33.99413
bn_original_split2,1/16,32,2,cached,2,6,decryption_total,37.907538
bn_original_split2,1/16,32,2,cached,2,6,end_to_end,40.04828
bn_original_split2,1/16,32,2,cached,2,6,dec_open,20.237844
bn_original_split2,1/16,32,2,cached,2,6,encryption_per_item,0.0332895
bn_original_split2,1/16,32,2,cached,2,6,predec_per_validator,0.05149155263157895
bn_original_split2,1/16,32,2,cached,2,6,validate_per_validator,0.18100231578947368
bn_original_split2,1/16,32,2,cached,2,7,encryption,1.067086
bn_original_split2,1/16,32,2,cached,2,7,validation,1.06991
bn_original_split2,1/16,32,2,cached,2,7,share_generation,3.902013
bn_original_split2,1/16,32,2,cached,2,7,acceptance,13.749446
bn_original_split2,1/16,32,2,cached,2,7,preparation,2e-05
bn_original_split2,1/16,32,2,cached,2,7,precompute,1.699055
bn_original_split2,1/16,32,2,cached,2,7,opening,18.383495
bn_original_split2,1/16,32,2,cached,2,7,combiner,33.832157
bn_original_split2,1/16,32,2,cached,2,7,decryption_total,37.73425
bn_original_split2,1/16,32,2,cached,2,7,end_to_end,39.871417
bn_original_split2,1/16,32,2,cached,2,7,dec_open,20.08255
bn_original_split2,1/16,32,2,cached,2,7,encryption_per_item,0.0333464375
bn_original_split2,1/16,32,2,cached,2,7,predec_per_validator,0.05134227631578948
bn_original_split2,1/16,32,2,cached,2,7,validate_per_validator,0.18091376315789476
bn_original_split2,1/16,32,2,cached,2,8,encryption,1.061769
bn_original_split2,1/16,32,2,cached,2,8,validation,1.071953
bn_original_split2,1/16,32,2,cached,2,8,share_generation,3.894943
bn_original_split2,1/16,32,2,cached,2,8,acceptance,13.800497
bn_original_split2,1/16,32,2,cached,2,8,preparation,2e-05
bn_original_split2,1/16,32,2,cached,2,8,precompute,1.776111
bn_original_split2,1/16,32,2,cached,2,8,opening,18.421898
bn_original_split2,1/16,32,2,cached,2,8,combiner,33.998656
bn_original_split2,1/16,32,2,cached,2,8,decryption_total,37.893689
