curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,off,normal,4x4,cold,12,6,precompute,1.499733,0,0
bls12_381,off,normal,4x4,cold,12,6,opening,8.450626,0,0
bls12_381,off,normal,4x4,cold,12,6,combiner,55.515901,0,0
bls12_381,off,normal,4x4,cold,12,6,end_to_end,58.929337,0,0
bls12_381,off,normal,4x4,cold,12,7,encryption,0.992986,0,0
bls12_381,off,normal,4x4,cold,12,7,validation,0.920887,0,0
bls12_381,off,normal,4x4,cold,12,7,share_generation,1.495447,0,0
bls12_381,off,normal,4x4,cold,12,7,acceptance,6.203775,0,0
bls12_381,off,normal,4x4,cold,12,7,preparation,39.005766,0,0
bls12_381,off,normal,4x4,cold,12,7,precompute,1.553337,0,0
bls12_381,off,normal,4x4,cold,12,7,opening,8.465206,0,0
bls12_381,off,normal,4x4,cold,12,7,combiner,55.228676,0,0
bls12_381,off,normal,4x4,cold,12,7,end_to_end,58.638858,0,0
bls12_381,off,normal,4x4,cold,12,8,encryption,0.994839,0,0
bls12_381,off,normal,4x4,cold,12,8,validation,0.916411,0,0
bls12_381,off,normal,4x4,cold,12,8,share_generation,1.503249,0,0
bls12_381,off,normal,4x4,cold,12,8,acceptance,6.209363,0,0
bls12_381,off,normal,4x4,cold,12,8,preparation,38.966943,0,0
bls12_381,off,normal,4x4,cold,12,8,precompute,1.567537,0,0
bls12_381,off,normal,4x4,cold,12,8,opening,8.467780,0,0
bls12_381,off,normal,4x4,cold,12,8,combiner,55.212413,0,0
bls12_381,off,normal,4x4,cold,12,8,end_to_end,58.627623,0,0
bls12_381,off,normal,4x4,cold,12,9,encryption,0.987408,0,0
bls12_381,off,normal,4x4,cold,12,9,validation,0.910462,0,0
bls12_381,off,normal,4x4,cold,12,9,share_generation,1.499543,0,0
bls12_381,off,normal,4x4,cold,12,9,acceptance,6.233977,0,0
bls12_381,off,normal,4x4,cold,12,9,preparation,39.131108,0,0
bls12_381,off,normal,4x4,cold,12,9,precompute,1.619628,0,0
bls12_381,off,normal,4x4,cold,12,9,opening,8.446151,0,0
bls12_381,off,normal,4x4,cold,12,9,combiner,55.431485,0,0
bls12_381,off,normal,4x4,cold,12,9,end_to_end,58.829660,0,0
bls12_381,off,normal,4x4,cold,12,10,encryption,0.997964,0,0
bls12_381,off,normal,4x4,cold,12,10,validation,0.921107,0,0
bls12_381,off,normal,4x4,cold,12,10,share_generation,1.491673,0,0
bls12_381,off,normal,4x4,cold,12,10,acceptance,6.222541,0,0
bls12_381,off,normal,4x4,cold,12,10,preparation,38.988923,0,0
bls12_381,off,normal,4x4,cold,12,10,precompute,1.588115,0,0
bls12_381,off,normal,4x4,cold,12,10,opening,8.456235,0,0
bls12_381,off,normal,4x4,cold,12,10,combiner,55.256274,0,0
bls12_381,off,normal,4x4,cold,12,10,end_to_end,58.667618,0,0
bls12_381,off,normal,4x4,cold,12,11,encryption,0.983894,0,0
bls12_381,off,normal,4x4,cold,12,11,validation,0.911674,0,0
bls12_381,off,normal,4x4,cold,12,11,share_generation,1.496509,0,0
bls12_381,off,normal,4x4,cold,12,11,acceptance,6.205567,0,0
bls12_381,off,normal,4x4,cold,12,11,preparation,38.950540,0,0
bls12_381,off,normal,4x4,cold,12,11,precompute,1.554529,0,0
bls12_381,off,normal,4x4,cold,12,11,opening,8.459839,0,0
bls12_381,off,normal,4x4,cold,12,11,combiner,55.171227,0,0
bls12_381,off,normal,4x4,cold,12,11,end_to_end,58.564045,0,0
bls12_381,off,normal,4x4,cold,12,12,encryption,1.000186,0,0
bls12_381,off,normal,4x4,cold,12,12,validation,0.911074,0,0
bls12_381,off,normal,4x4,cold,12,12,share_generation,1.504410,0,0
bls12_381,off,normal,4x4,cold,12,12,acceptance,7.008563,0,0
bls12_381,off,normal,4x4,cold,12,12,preparation,39.590901,0,0
bls12_381,off,normal,4x4,cold,12,12,precompute,1.527672,0,0
bls12_381,off,normal,4x4,cold,12,12,opening,8.469293,0,0
bls12_381,off,normal,4x4,cold,12,12,combiner,56.597369,0,0
bls12_381,off,normal,4x4,cold,12,12,end_to_end,60.013689,0,0
bls12_381,off,normal,4x4,cold,12,13,encryption,0.992485,0,0
bls12_381,off,normal,4x4,cold,12,13,validation,0.909140,0,0
bls12_381,off,normal,4x4,cold,12,13,share_generation,1.496409,0,0
bls12_381,off,normal,4x4,cold,12,13,acceptance,6.192029,0,0
bls12_381,off,normal,4x4,cold,12,13,preparation,39.365731,0,0
